"","Behavior","Initiator_ID","Recipient_ID","Initiator_Gender","Recipient_Gender","Date_Obs","Init_Age_At_Obs","Recp_Age_At_Obs","Init_House","Recp_House","same_household","y","init_id","recp_id","init_house_id","recp_house_id","init_g","recp_g","init_age_z","recp_age_z"
"3827","(5) Dirty Looks","186","150","F","M",0060-02-10,5.5972602739726,3.26392694063927,"19a","14a",0,5,79,54,16,32,1,0,-0.421435214972884,-1.10266071432892
"3828","(3) Helping","186","220","F","M",0060-02-10,5.5972602739726,1.68059360730594,"19a","19b",0,3,79,18,16,14,1,0,-0.421435214972884,-1.78998307886748
"3829","(17) Playful Teasing","403","414","M","M",0060-02-10,6.68059360730594,4.93059360730594,"110a","110b",0,17,1,23,1,19,0,0,0.0728230743016187,-0.379163488498852
"3830","(17) Playful Teasing","294","403","M","M",0060-02-10,6.18059360730594,6.68059360730594,"102c","110a",0,17,7,77,6,46,0,0,-0.155296136132767,0.380508598622716
"3831","(17) Playful Teasing","403","294","M","M",0060-02-10,6.68059360730594,6.18059360730594,"110a","102c",0,17,1,8,1,5,0,0,0.0728230743016187,0.163459430873697
"3832","(17) Playful Teasing","403","413","M","M",0060-02-10,6.68059360730594,10.2639269406393,"110a","110b",0,17,1,120,1,19,0,0,0.0728230743016187,1.93602763415736
"3833","(17) Playful Teasing","403","414","M","M",0060-02-10,6.68059360730594,4.93059360730594,"110a","110b",0,17,1,23,1,19,0,0,0.0728230743016187,-0.379163488498852
"3834","(4) Leading","97","78","F","F",0060-02-10,8.5972602739726,8.01392694063927,"9c","9a",0,4,62,33,38,26,1,1,0.947280047633433,0.959306379286768
"3836","(7) Requesting for Access","79","78","F","F",0060-02-10,6.3472602739726,8.01392694063927,"9a","9a",1,7,101,33,23,26,1,1,-0.0792563993213048,0.959306379286768
"3838","(2) Dominating","97","79","F","F",0060-02-10,8.5972602739726,6.3472602739726,"9c","9a",0,2,62,85,38,26,1,1,0.947280047633433,0.235809153456704
"3839","(2) Dominating","79","97","F","F",0060-02-10,6.3472602739726,8.5972602739726,"9a","9c",0,2,101,69,23,44,1,1,-0.0792563993213048,1.21253040832729
"3840","(17) Playful Teasing","79","97","F","F",0060-02-10,6.3472602739726,8.5972602739726,"9a","9c",0,17,101,69,23,44,1,1,-0.0792563993213048,1.21253040832729
"3841","(7) Requesting for Access","98","78","M","F",0060-02-10,6.93059360730594,8.01392694063927,"9c","9a",0,7,78,33,38,26,0,1,0.186882679518812,0.959306379286768
"3843","(12) Sharing","78","98","F","M",0060-02-10,8.01392694063927,6.93059360730594,"9a","9c",0,12,27,84,23,44,1,0,0.681140968793315,0.489033182497226
"3844","(3) Helping","310","275","F","F",0060-02-10,4.01392694063927,4.3472602739726,"102e","101",0,3,39,11,29,8,1,1,-1.14381271468177,-0.632387517539374
"3845","(10) Requesting for Sharing","310","275","F","F",0060-02-10,4.01392694063927,4.3472602739726,"102e","101",0,10,39,11,29,8,1,1,-1.14381271468177,-0.632387517539374
"3847","(12) Sharing","310","275","F","F",0060-02-10,4.01392694063927,4.3472602739726,"102e","101",0,12,39,11,29,8,1,1,-1.14381271468177,-0.632387517539374
"3849","(3) Helping","115","5","F","F",0060-02-10,6.43059360730594,6.93059360730594,"10a","1a",0,3,56,67,13,43,1,1,-0.0412365309155743,0.489033182497226
"3850","(4) Leading","115","99","F","F",0060-02-10,6.43059360730594,5.0972602739726,"10a","9c",0,4,56,72,13,44,1,1,-0.0412365309155743,-0.306813765915845
"3852","(19) Ownership Assertion","20","5","F","F",0060-02-10,2.0972602739726,6.93059360730594,"2","1a",0,19,176,67,17,43,1,1,-2.01826968801359,0.489033182497226
"3853","(17) Playful Teasing","99","115","F","F",0060-02-10,5.0972602739726,6.43059360730594,"9c","10a",0,17,60,68,38,16,1,1,-0.64955442540727,0.271984014748206
"3854","(3) Helping","5","115","F","F",0060-02-10,6.93059360730594,6.43059360730594,"1a","10a",0,3,58,68,37,16,1,1,0.186882679518812,0.271984014748206
"3856","(4) Leading","115","99","F","F",0060-02-10,6.43059360730594,5.0972602739726,"10a","9c",0,4,56,72,13,44,1,1,-0.0412365309155743,-0.306813765915845
"3858","(3) Helping","107","79","F","F",0060-02-10,7.5972602739726,6.3472602739726,"9d","9a",0,3,139,85,53,26,1,1,0.49104162676466,0.235809153456704
"3859","(4) Leading","107","79","F","F",0060-02-10,7.5972602739726,6.3472602739726,"9d","9a",0,4,139,85,53,26,1,1,0.49104162676466,0.235809153456704
"3861","(2) Dominating","114","131","M","M",0060-02-10,8.76392694063927,7.68059360730594,"10a","11",0,2,28,37,13,29,0,0,1.02331978444489,0.814606934120755
"3863","(17) Playful Teasing","116","131","M","M",0060-02-10,4.26392694063927,7.68059360730594,"10a","11",0,17,14,37,13,29,0,0,-1.02975310946458,0.814606934120755
"3864","(6) Physical Aggression","131","116","M","M",0060-02-10,7.68059360730594,4.26392694063927,"11","10a",0,6,11,88,10,16,0,0,0.529061495170391,-0.668562378830877
"3865","(14) Taking Away","131","20","M","F",0060-02-10,7.68059360730594,2.0972602739726,"11","2",0,14,11,190,10,21,0,1,0.529061495170391,-1.60910877240996
"3866","(18) Verbal Aggression","20","131","F","M",0060-02-10,2.0972602739726,7.68059360730594,"2","11",0,18,176,37,17,29,1,0,-2.01826968801359,0.814606934120755
"3867","(9) Requesting for Help","20","131","F","M",0060-02-10,2.0972602739726,7.68059360730594,"2","11",0,9,176,37,17,29,1,0,-2.01826968801359,0.814606934120755
"3868","(3) Helping","131","20","M","F",0060-02-10,7.68059360730594,2.0972602739726,"11","2",0,3,11,190,10,21,0,1,0.529061495170391,-1.60910877240996
"3869","(18) Verbal Aggression","573","484","F","F",0060-02-10,4.5972602739726,4.0972602739726,"115d","117a",0,18,47,41,34,30,1,1,-0.877673635841656,-0.740912101413883
"3870","(18) Verbal Aggression","484","573","F","F",0060-02-10,4.0972602739726,4.5972602739726,"117a","115d",0,18,33,50,27,35,1,1,-1.10579284627604,-0.523862933664864
"3871","(15) Tattling","465","484","M","F",0060-02-10,7.43059360730594,4.0972602739726,"115c","117a",0,15,69,41,40,30,0,1,0.415001889953198,-0.740912101413883
